geneID	p	DONOR1	DONOR2	FMT1	FMT2	Product	EC_number	koID	ko_anno	module_ID	module_anno	pathway_ID	pathway_anno
g025588	0.0276341305753071	1	1	0.666666666666667	0.0909090909090909	putative succinyl-diaminopimelate desuccinylase	3.5.1.18	K01439	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	md:M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	path:map00300	Lysine biosynthesis
g025602	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	Cyclic di-AMP receptor A			NA	NA	NA	NA	NA
g025613	0.0090497737556561	0	0	0	0.727272727272727	Glycerol-3-phosphate cytidylyltransferase	2.7.7.39	K00980	tagD; glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	NA	NA	path:map00564	Glycerophospholipid metabolism
g025615	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g025625	0.0427440206851972	0	1	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g025693	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g025710	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g025720	0.0427440206851972	0	0	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g025721	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g025788	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g025789	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g025790	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g025806	0.0294117647058823	0	0	0.5	0	hypothetical protein		K09157	K09157; uncharacterized protein	NA	NA	NA	NA
g025825	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g025887	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g025888	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g025889	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g025920	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g025921	0.00630252100840335	1	0	0.666666666666667	0	Chromosome partition protein Smc			NA	NA	NA	NA	NA
g025935	0.0345022624434389	1	1	0.833333333333333	0.181818181818182	hypothetical protein			NA	NA	NA	NA	NA
g025936	0.000969618616677441	1	0	0.833333333333333	0	Sodium, potassium, lithium and rubidium/H(+) antiporter		K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	NA	NA	NA	NA
g025969	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g025991	0.0345022624434389	1	1	0.833333333333333	0.181818181818182	hypothetical protein			NA	NA	NA	NA	NA
g026022	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g026097	0.0276341305753071	1	1	0.333333333333333	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g026116	0.00226244343891403	0	1	0	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g026117	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g026192	0.0427440206851972	0	0	0	0.545454545454545	putative HTH-type transcriptional regulator YybR			NA	NA	NA	NA	NA
g026210	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g026240	0.00630252100840335	0	0	0.666666666666667	0	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	2.1.1.14		NA	NA	NA	NA	NA
g026243	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g026313	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g026314	0.00630252100840335	1	0	0.666666666666667	0	Protein LacX, plasmid			NA	NA	NA	NA	NA
g026315	0.0294117647058823	1	0	0.5	0	KHG/KDPG aldolase		K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	md:M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	path:map00030	Pentose phosphate pathway
g026317	0.00630252100840335	1	0	0.666666666666667	0	Polyol:NADP oxidoreductase	1.1.1.-	K19633	sr; sorbose reductase [EC:1.1.1.289]	NA	NA	path:map00051	Fructose and mannose metabolism
g026318	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g026319	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g026321	0.00630252100840335	1	0	0.666666666666667	0	Uronate isomerase	5.3.1.12	K01812	uxaC; glucuronate isomerase [EC:5.3.1.12]	md:M00061	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	path:map00040	Pentose and glucuronate interconversions
g026322	0.00630252100840335	1	0	0.666666666666667	0	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	1.1.1.127	K00065	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]	NA	NA	path:map00040	Pentose and glucuronate interconversions
g026323	0.0294117647058823	1	0	0.5	0	HTH-type transcriptional regulator XynR			NA	NA	NA	NA	NA
g026324	0.000969618616677441	1	0	0.833333333333333	0	Glucose uptake protein GlcU		K05340	glcU; glucose uptake protein	NA	NA	NA	NA
g026325	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g026360	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g026408	0.000969618616677441	1	0	0.833333333333333	0	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	2.7.1.49	K00941	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	md:M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P	path:map00730	Thiamine metabolism
g026426	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g026461	0.0345022624434389	0	1	0	0.636363636363636	hypothetical protein			NA	NA	NA	NA	NA
g026462	0.00226244343891403	0	1	0	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g026463	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g026465	0.00226244343891403	0	1	0	0.818181818181818	Thymidylate kinase	2.7.4.9	K00943	tmk, DTYMK; dTMP kinase [EC:2.7.4.9]	md:M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	path:map00240	Pyrimidine metabolism
g026526	0.00630252100840335	1	0	0.666666666666667	0	Carbon dioxide concentrating mechanism protein CcmL		K08697	ccmL; carbon dioxide concentrating mechanism protein CcmL	NA	NA	NA	NA
g026580	0.0294117647058823	1	0	0.5	0	Putative glycosyltransferase EpsF	2.4.-.-	K19424	epsF; glycosyltransferase EpsF [EC:2.4.-.-]	NA	NA	NA	NA
g026594	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g026621	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g026625	0.0090497737556561	0	1	0	0.727272727272727	Histidinol-phosphate aminotransferase	2.6.1.9		NA	NA	NA	NA	NA
g026626	0.0090497737556561	0	1	0	0.727272727272727	N-substituted formamide deformylase	3.5.1.91	K07047	nfdA; N-substituted formamide deformylase [EC:3.5.1.91]	NA	NA	NA	NA
g026627	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g026633	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g026642	0.0427440206851972	0	0	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g026660	0.0427440206851972	0	1	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g026690	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g026696	0.0427440206851972	0	0	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g026760	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g027013	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g027069	0.0294117647058823	1	0	0.5	0	N-acetylglucosaminyltransferase	2.4.1.-		NA	NA	NA	NA	NA
g027075	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g027090	0.00630252100840335	1	0	0.666666666666667	0	DNA-3-methyladenine glycosylase 1	3.2.2.20	K01246	tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	NA	NA	path:map03410	Base excision repair
g027091	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g027099	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g027100	0.0294117647058823	1	0	0.5	0	IS3 family transposase ISBce13			NA	NA	NA	NA	NA
g027158	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g027207	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g027208	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g027238	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g027308	0.00630252100840335	1	0	0.666666666666667	0	Carboxylesterase	3.1.1.1		NA	NA	NA	NA	NA
g027309	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g027323	0.0345022624434389	0	0	0	0.636363636363636	hypothetical protein			NA	NA	NA	NA	NA
g027324	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g027325	0.0427440206851972	0	1	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g027370	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g027376	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g027410	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g027440	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g027492	0.0345022624434389	0	1	0	0.636363636363636	Tyrosine-protein kinase YwqD	2.7.10.2		NA	NA	NA	NA	NA
g027541	0.0294117647058823	0	0	0.5	0	PTS system beta-glucoside-specific EIIBCA component		K02755	PTS-Bgl-EIIA, bglF, bglP; PTS system, beta-glucoside-specific IIA component [EC:2.7.1.-]	NA	NA	path:map02060	Phosphotransferase system (PTS)
g027589	0.000969618616677441	1	0	0.833333333333333	0	hypothetical protein			NA	NA	NA	NA	NA
g027686	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g027696	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g027698	0.00630252100840335	1	0	0.666666666666667	0	Protein DedA		K03975	dedA; membrane-associated protein	NA	NA	NA	NA
g027709	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g027741	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g027783	0.00630252100840335	0	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g027980	0.00226244343891403	0	1	0	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g028053	0.0345022624434389	0	1	0	0.636363636363636	hypothetical protein			NA	NA	NA	NA	NA
g028078	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g028429	0.0294117647058823	1	0	0.5	0	Release factor glutamine methyltransferase	2.1.1.297	K02493	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	NA	NA	NA	NA
g029516	0.0294117647058823	0	1	0.5	1	Fatty acid resistance protein FarB			NA	NA	NA	NA	NA
g030632	0.0294117647058823	0	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g030733	0.00226244343891403	0	1	0	0.818181818181818	hypothetical protein			NA	NA	NA	NA	NA
g030944	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g031179	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g031182	0.0090497737556561	0	0	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g031192	0.0294117647058823	1	0	0.5	0	hypothetical protein			NA	NA	NA	NA	NA
g031193	0.00630252100840335	1	0	0.666666666666667	0	Ribosomal large subunit pseudouridine synthase D	5.4.99.23	K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	NA	NA	NA	NA
g031204	0.0427440206851972	0	1	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g031206	0.0427440206851972	0	1	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g031398	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g031451	0.0345022624434389	0	0	0	0.636363636363636	Carbamoyl-phosphate synthase small chain	6.3.5.5	K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	md:M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	path:map00240	Pyrimidine metabolism
g031459	0.0090497737556561	0	1	0	0.727272727272727	FAD:protein FMN transferase	2.7.1.180	K03734	apbE; FAD:protein FMN transferase [EC:2.7.1.180]	NA	NA	NA	NA
g031460	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g031512	0.00630252100840335	0	1	0.333333333333333	1	Molybdenum cofactor biosynthesis protein B		K03638	moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]	md:M00880	Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor	path:map00790	Folate biosynthesis
g031575	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g031719	0.0294117647058823	1	0	0.5	0	L-lactate dehydrogenase	1.1.1.27		NA	NA	NA	NA	NA
g031721	0.0294117647058823	1	0	0.5	0	putative oxidoreductase YjmC	1.1.1.-		NA	NA	NA	NA	NA
g031722	0.0294117647058823	0	0	0.5	0	Dipeptidase A	3.4.-.-		NA	NA	NA	NA	NA
g031919	0.0090497737556561	0	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g031964	0.0427440206851972	0	1	0	0.545454545454545	hypothetical protein			NA	NA	NA	NA	NA
g032006	0.000565610859728507	0	1	0	0.909090909090909	hypothetical protein			NA	NA	NA	NA	NA
g032036	0.00630252100840335	1	0	0.666666666666667	0	Lactate utilization protein B		K18929	lldF; L-lactate dehydrogenase complex protein LldF	NA	NA	NA	NA
g032062	0.00630252100840335	1	0	0.666666666666667	0	hypothetical protein			NA	NA	NA	NA	NA
g032258	0.00630252100840335	0	1	0.333333333333333	1	hypothetical protein			NA	NA	NA	NA	NA
g032301	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	Phenylalanine--tRNA ligase beta subunit	6.1.1.20	K01890	FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	NA	NA	path:map00970	Aminoacyl-tRNA biosynthesis
g032376	0.0427440206851972	0	1	0	0.545454545454545	Putative dipeptidase	3.4.13.-	K01439	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	md:M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	path:map00300	Lysine biosynthesis
g032382	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	DNA-3-methyladenine glycosylase 1	3.2.2.20	K01246	tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	NA	NA	path:map03410	Base excision repair
g032408	0.0090497737556561	1	1	0	0.727272727272727	hypothetical protein			NA	NA	NA	NA	NA
g032462	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	Ultraviolet N-glycosylase/AP lyase		K10773	NTH; endonuclease III [EC:4.2.99.18]	NA	NA	path:map03410	Base excision repair
