""	"geneID"	"p"	"DONOR1"	"DONOR2"	"FMT1"	"FMT2"	"GFF_locus_tag"	"Centroid_gene_ID"	"Product"	"EC_number"	"Protein_id"	"geneID.1"	"koID"
"g014846"	"g014846"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002762415:FOBBHDNJ_00108"	"GCF_002762415:NZ_PESO01000011.1:40149-40565"	"Dihydrofolate reductase"	"1.5.1.3"	NA	"g014610"	"K00287"
"g014850"	"g014850"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002762415:FOBBHDNJ_00225"	"GCF_002762415:NZ_PESO01000013.1:10457-10774"	"hypothetical protein"	""	NA	"g014616"	""
"g014852"	"g014852"	0.0497737556561086	0	0	0.166666666666667	0.727272727272727	"GCF_002762415:FOBBHDNJ_00251"	"GCF_002762415:NZ_PESO01000013.1:32007-31141"	"hypothetical protein"	""	NA	"g014618"	""
"g014856"	"g014856"	0.00630252100840335	1	1	0.333333333333333	1	"GCF_002762415:FOBBHDNJ_00278"	"GCF_002762415:NZ_PESO01000014.1:2632-2003"	"IS30 family transposase IS1070"	""	NA	"g014627"	""
"g014874"	"g014874"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002762415:FOBBHDNJ_00384"	"GCF_002762415:NZ_PESO01000016.1:17875-19683"	"Zinc-transporting ATPase"	"3.6.3.-"	NA	"g014639"	"K01534"
"g014875"	"g014875"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002762415:FOBBHDNJ_00405"	"GCF_002762415:NZ_PESO01000016.1:36918-35959"	"Inner membrane metabolite transport protein YhjE"	""	NA	"g014640"	""
"g014881"	"g014881"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002762415:FOBBHDNJ_00498"	"GCF_002762415:NZ_PESO01000019.1:17349-18122"	"Pyrroline-5-carboxylate reductase"	"1.5.1.2"	NA	"g014647"	"K00286"
"g014882"	"g014882"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002762415:FOBBHDNJ_00509"	"GCF_002762415:NZ_PESO01000019.1:29721-28708"	"hypothetical protein"	""	NA	"g014648"	""
"g014886"	"g014886"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002762415:FOBBHDNJ_00580"	"GCF_002762415:NZ_PESO01000001.1:58029-58439"	"hypothetical protein"	""	NA	"g014552"	""
"g014887"	"g014887"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002762415:FOBBHDNJ_00583"	"GCF_002762415:NZ_PESO01000001.1:61962-61729"	"hypothetical protein"	""	NA	"g014553"	""
"g014888"	"g014888"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002762415:FOBBHDNJ_00585"	"GCF_002762415:NZ_PESO01000001.1:63342-62917"	"hypothetical protein"	""	NA	"g014554"	""
"g014889"	"g014889"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002762415:FOBBHDNJ_00588"	"GCF_002762415:NZ_PESO01000001.1:64309-64007"	"hypothetical protein"	""	NA	"g014555"	""
"g014890"	"g014890"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002762415:FOBBHDNJ_00589"	"GCF_002762415:NZ_PESO01000001.1:65184-64411"	"hypothetical protein"	""	NA	"g014556"	""
"g014891"	"g014891"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002762415:FOBBHDNJ_00590"	"GCF_002762415:NZ_PESO01000001.1:65875-65204"	"ATP-dependent Clp protease proteolytic subunit"	"3.4.21.92"	NA	"g014557"	""
"g014892"	"g014892"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002762415:FOBBHDNJ_00594"	"GCF_002762415:NZ_PESO01000001.1:69661-69041"	"hypothetical protein"	""	NA	"g014558"	""
"g014899"	"g014899"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002762415:FOBBHDNJ_00639"	"GCF_002762415:NZ_PESO01000001.1:110746-111501"	"hypothetical protein"	""	NA	"g014550"	""
"g014918"	"g014918"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002762415:FOBBHDNJ_00921"	"GCF_002762415:NZ_PESO01000002.1:12845-12372"	"hypothetical protein"	""	NA	"g014565"	""
"g014919"	"g014919"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002762415:FOBBHDNJ_00934"	"GCF_002762415:NZ_PESO01000002.1:18198-17578"	"hypothetical protein"	""	NA	"g014566"	""
"g014920"	"g014920"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_002762415:FOBBHDNJ_00937"	"GCF_002762415:NZ_PESO01000002.1:19681-19364"	"hypothetical protein"	""	NA	"g014567"	""
"g014927"	"g014927"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002762415:FOBBHDNJ_01034"	"GCF_002762415:NZ_PESO01000030.1:21588-20854"	"hypothetical protein"	""	NA	"g014666"	""
"g014928"	"g014928"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_002762415:FOBBHDNJ_01067"	"GCF_002762415:NZ_PESO01000033.1:5150-4620"	"Quinone reductase"	"1.6.5.2"	NA	"g014672"	"K19784"
"g014929"	"g014929"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002762415:FOBBHDNJ_01068"	"GCF_002762415:NZ_PESO01000033.1:5931-5179"	"hypothetical protein"	""	NA	"g014673"	""
"g014931"	"g014931"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002762415:FOBBHDNJ_01070"	"GCF_002762415:NZ_PESO01000033.1:6739-6305"	"Propanediol utilization protein PduV"	""	NA	"g014675"	"K04029"
"g014932"	"g014932"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002762415:FOBBHDNJ_01078"	"GCF_002762415:NZ_PESO01000033.1:12726-11254"	"Aldehyde-alcohol dehydrogenase"	""	NA	"g014667"	"K04072"
"g014942"	"g014942"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_002762415:FOBBHDNJ_01177"	"GCF_002762415:NZ_PESO01000038.1:8727-9308"	"hypothetical protein"	""	NA	"g014681"	""
"g014951"	"g014951"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002762415:FOBBHDNJ_01283"	"GCF_002762415:NZ_PESO01000040.1:1484-1092"	"hypothetical protein"	""	NA	"g014683"	""
"g014959"	"g014959"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002762415:FOBBHDNJ_01400"	"GCF_002762415:NZ_PESO01000048.1:464-66"	"Modification methylase DpnIIA"	"2.1.1.72"	NA	"g014692"	""
"g014960"	"g014960"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01405"	"GCF_002762415:NZ_PESO01000048.1:4756-5034"	"hypothetical protein"	""	NA	"g014693"	""
"g014962"	"g014962"	0.0294117647058823	0	0	0.5	0	"GCF_002762415:FOBBHDNJ_01539"	"GCF_002762415:NZ_PESO01000056.1:449-1759"	"Cytosine permease"	""	NA	"g014696"	"K10974"
"g014963"	"g014963"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01540"	"GCF_002762415:NZ_PESO01000056.1:1756-2841"	"hypothetical protein"	""	NA	"g014694"	""
"g014964"	"g014964"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01541"	"GCF_002762415:NZ_PESO01000056.1:2845-4398"	"hypothetical protein"	""	NA	"g014695"	""
"g014965"	"g014965"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01569"	"GCF_002762415:NZ_PESO01000005.1:19706-19011"	"putative amino acid permease YhdG"	""	NA	"g014584"	""
"g014966"	"g014966"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01580"	"GCF_002762415:NZ_PESO01000005.1:30817-29786"	"Phosphate acyltransferase"	"2.3.1.274"	NA	"g014585"	"K03621"
"g014967"	"g014967"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01587"	"GCF_002762415:NZ_PESO01000005.1:37892-37125"	"Small ribosomal subunit biogenesis GTPase RsgA"	"3.6.1.-"	NA	"g014586"	"K06949"
"g014968"	"g014968"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01623"	"GCF_002762415:NZ_PESO01000005.1:65635-65279"	"Aspartate/prephenate aminotransferase"	"2.6.1.1"	NA	"g014587"	"K00812"
"g014969"	"g014969"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01650"	"GCF_002762415:NZ_PESO01000063.1:1874-786"	"D-lactate dehydrogenase"	"1.1.1.28"	NA	"g014697"	""
"g014970"	"g014970"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01678"	"GCF_002762415:NZ_PESO01000068.1:1348-866"	"hypothetical protein"	""	NA	"g014698"	""
"g014971"	"g014971"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01682"	"GCF_002762415:NZ_PESO01000069.1:1359-1087"	"hypothetical protein"	""	NA	"g014699"	""
"g014972"	"g014972"	0.0294117647058823	1	0	0.5	0	"GCF_002762415:FOBBHDNJ_01683"	"GCF_002762415:NZ_PESO01000006.1:634-158"	"Transcription elongation factor GreA"	""	NA	"g014589"	"K03624"
"g014973"	"g014973"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01688"	"GCF_002762415:NZ_PESO01000006.1:6556-6218"	"HTH-type transcriptional regulator YodB"	""	NA	"g014591"	""
"g014974"	"g014974"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01717"	"GCF_002762415:NZ_PESO01000006.1:30675-31238"	"hypothetical protein"	""	NA	"g014588"	""
"g014975"	"g014975"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01759"	"GCF_002762415:NZ_PESO01000006.1:64345-63314"	"hypothetical protein"	""	NA	"g014590"	""
"g014976"	"g014976"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01776"	"GCF_002762415:NZ_PESO01000073.1:726-202"	"hypothetical protein"	""	NA	"g014701"	""
"g014977"	"g014977"	0.0294117647058823	1	0	0.5	0	"GCF_002762415:FOBBHDNJ_01777"	"GCF_002762415:NZ_PESO01000073.1:1346-843"	"hypothetical protein"	""	NA	"g014700"	""
"g014978"	"g014978"	0.0294117647058823	0	0	0.5	0	"GCF_002762415:FOBBHDNJ_01780"	"GCF_002762415:NZ_PESO01000078.1:9-1151"	"ISL3 family transposase ISSpn3"	""	NA	"g014702"	""
"g014979"	"g014979"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01781"	"GCF_002762415:NZ_PESO01000079.1:1133-834"	"hypothetical protein"	""	NA	"g014703"	""
"g014980"	"g014980"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01806"	"GCF_002762415:NZ_PESO01000007.1:17245-16898"	"hypothetical protein"	""	NA	"g014592"	""
"g014981"	"g014981"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01816"	"GCF_002762415:NZ_PESO01000007.1:28078-27425"	"Type-4 uracil-DNA glycosylase"	"3.2.2.27"	NA	"g014593"	"K21929"
"g014982"	"g014982"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01838"	"GCF_002762415:NZ_PESO01000007.1:53825-53652"	"hypothetical protein"	""	NA	"g014594"	""
"g014983"	"g014983"	0.0294117647058823	0	0	0.5	0	"GCF_002762415:FOBBHDNJ_01846"	"GCF_002762415:NZ_PESO01000007.1:63911-62433"	"hypothetical protein"	""	NA	"g014595"	""
"g014984"	"g014984"	0.0294117647058823	0	0	0.5	0	"GCF_002762415:FOBBHDNJ_01849"	"GCF_002762415:NZ_PESO01000007.1:66511-66717"	"hypothetical protein"	""	NA	"g014596"	""
"g014985"	"g014985"	0.0294117647058823	1	0	0.5	0	"GCF_002762415:FOBBHDNJ_01894"	"GCF_002762415:NZ_PESO01000008.1:26935-27528"	"hypothetical protein"	""	NA	"g014597"	""
"g014986"	"g014986"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01896"	"GCF_002762415:NZ_PESO01000008.1:29837-28959"	"hypothetical protein"	""	NA	"g014598"	""
"g014987"	"g014987"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01900"	"GCF_002762415:NZ_PESO01000008.1:34247-33558"	"hypothetical protein"	""	NA	"g014599"	""
"g014988"	"g014988"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002762415:FOBBHDNJ_01957"	"GCF_002762415:NZ_PESO01000094.1:482-240"	"hypothetical protein"	""	NA	"g014704"	""
"g014989"	"g014989"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00003"	"GCF_002888655:NZ_LN887507.1:272-141"	"hypothetical protein"	""	NA	"g014707"	""
"g014990"	"g014990"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00015"	"GCF_002888655:NZ_LN887507.1:14421-15476"	"[Citrate [pro-3S]-lyase] ligase"	"6.2.1.22"	NA	"g014705"	""
"g014991"	"g014991"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00022"	"GCF_002888655:NZ_LN887507.1:21644-23017"	"hypothetical protein"	""	NA	"g014706"	""
"g014992"	"g014992"	0.0294117647058823	1	0	0.5	0	"GCF_002888655:NFJNGIME_00030"	"GCF_002888655:NZ_LN887507.1:31538-30795"	"hypothetical protein"	""	NA	"g014708"	""
"g014993"	"g014993"	0.0294117647058823	1	0	0.5	0	"GCF_002888655:NFJNGIME_00033"	"GCF_002888655:NZ_LN887507.1:33704-34015"	"hypothetical protein"	""	NA	"g014709"	""
"g014994"	"g014994"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00057"	"GCF_002888655:NZ_LN887507.1:52133-50982"	"Tyrosine recombinase XerC"	""	NA	"g014710"	""
"g014995"	"g014995"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00065"	"GCF_002888655:NZ_LN887507.1:57538-57032"	"putative protein"	""	NA	"g014711"	"K06889"
"g014996"	"g014996"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00066"	"GCF_002888655:NZ_LN887507.1:57990-57661"	"hypothetical protein"	""	NA	"g014712"	""
"g014997"	"g014997"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00138"	"GCF_002888655:NZ_LN887511.1:4294-6057"	"hypothetical protein"	""	NA	"g014715"	""
"g014998"	"g014998"	0.0294117647058823	1	0	0.5	0	"GCF_002888655:NFJNGIME_00142"	"GCF_002888655:NZ_LN887511.1:8715-9860"	"Type I restriction enzyme EcoR124II R protein"	"3.1.21.3"	NA	"g014716"	""
"g014999"	"g014999"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00143"	"GCF_002888655:NZ_LN887511.1:9897-11840"	"hypothetical protein"	""	NA	"g014717"	""
"g015000"	"g015000"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00144"	"GCF_002888655:NZ_LN887511.1:12136-11897"	"hypothetical protein"	""	NA	"g014713"	""
"g015001"	"g015001"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00146"	"GCF_002888655:NZ_LN887511.1:14929-15054"	"hypothetical protein"	""	NA	"g014714"	""
"g015009"	"g015009"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00191"	"GCF_002888655:NZ_LN887515.1:6183-5479"	"DNA replication protein DnaD"	""	NA	"g014725"	"K02086"
"g015039"	"g015039"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_002888655:NFJNGIME_00287"	"GCF_002888655:NZ_LN887526.1:4121-4399"	"hypothetical protein"	""	NA	"g014755"	""
"g015041"	"g015041"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00297"	"GCF_002888655:NZ_LN887526.1:10820-11215"	"hypothetical protein"	""	NA	"g014752"	""
"g015042"	"g015042"	0.0294117647058823	0	0	0.5	0	"GCF_002888655:NFJNGIME_00301"	"GCF_002888655:NZ_LN887528.1:3662-3453"	"hypothetical protein"	""	NA	"g014759"	""
"g015045"	"g015045"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00304"	"GCF_002888655:NZ_LN887528.1:11344-10259"	"ISL3 family transposase IS1476"	""	NA	"g014758"	""
"g015048"	"g015048"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002888655:NFJNGIME_00313"	"GCF_002888655:NZ_LN887529.1:6723-6355"	"hypothetical protein"	""	NA	"g014768"	""
"g015050"	"g015050"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002888655:NFJNGIME_00315"	"GCF_002888655:NZ_LN887529.1:7007-7255"	"hypothetical protein"	""	NA	"g014770"	""
"g015051"	"g015051"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002888655:NFJNGIME_00316"	"GCF_002888655:NZ_LN887529.1:7464-7829"	"hypothetical protein"	""	NA	"g014771"	""
"g015052"	"g015052"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002888655:NFJNGIME_00317"	"GCF_002888655:NZ_LN887529.1:7834-9243"	"hypothetical protein"	""	NA	"g014772"	""
"g015053"	"g015053"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002888655:NFJNGIME_00322"	"GCF_002888655:NZ_LN887529.1:10809-11189"	"hypothetical protein"	""	NA	"g014762"	""
"g015056"	"g015056"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002888655:NFJNGIME_00332"	"GCF_002888655:NZ_LN887529.1:16419-16862"	"hypothetical protein"	""	NA	"g014765"	""
"g015057"	"g015057"	0.0090497737556561	0	0	0	0.727272727272727	"GCF_002888655:NFJNGIME_00336"	"GCF_002888655:NZ_LN887531.1:1027-83"	"hypothetical protein"	""	NA	"g014773"	""
"g015064"	"g015064"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00404"	"GCF_002888655:NZ_LN887540.1:14269-13790"	"Ribosomal RNA large subunit methyltransferase H"	"2.1.1.177"	NA	"g014779"	"K00783"
"g015069"	"g015069"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_002888655:NFJNGIME_00443"	"GCF_002888655:NZ_LN887542.1:1572-73"	"UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit"	"2.4.1.-"	NA	"g014785"	""
"g015084"	"g015084"	0.0294117647058823	0	0	0.5	0	"GCF_002888655:NFJNGIME_00560"	"GCF_002888655:NZ_LN887550.1:2970-4217"	"hypothetical protein"	""	NA	"g014800"	""
"g015091"	"g015091"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_002888655:NFJNGIME_00612"	"GCF_002888655:NZ_LN887555.1:604-2"	"hypothetical protein"	""	NA	"g014807"	""
"g015098"	"g015098"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002888655:NFJNGIME_00732"	"GCF_002888655:NZ_LN887562.1:10465-11106"	"Beta-phosphoglucomutase"	"5.4.2.6"	NA	"g014813"	"K01838"
"g015102"	"g015102"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_002888655:NFJNGIME_00788"	"GCF_002888655:NZ_LN887566.1:2271-2804"	"hypothetical protein"	""	NA	"g014821"	""
"g015103"	"g015103"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_002888655:NFJNGIME_00789"	"GCF_002888655:NZ_LN887566.1:3083-3661"	"hypothetical protein"	""	NA	"g014822"	""
"g015110"	"g015110"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_002888655:NFJNGIME_00804"	"GCF_002888655:NZ_LN887566.1:18390-19328"	"hypothetical protein"	""	NA	"g014818"	""
"g015556"	"g015556"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003046135:DDHIKLKA_00561"	"GCF_003046135:NZ_PZQO01000018.1:4384-4704"	"IS30 family transposase IS1062"	""	NA	"g015307"	""
"g015558"	"g015558"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003046135:DDHIKLKA_00643"	"GCF_003046135:NZ_PZQO01000005.1:890-189"	"putative glucose uptake protein GlcU"	""	NA	"g015266"	""
"g015566"	"g015566"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_003046135:DDHIKLKA_00664"	"GCF_003046135:NZ_PZQO01000005.1:20147-19887"	"hypothetical protein"	""	NA	"g015261"	""
"g015636"	"g015636"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003046135:DDHIKLKA_01804"	"GCF_003046135:NZ_PZQO01000006.1:7602-8153"	"hypothetical protein"	""	NA	"g015271"	""
"g015657"	"g015657"	0.0294117647058823	1	0	0.5	0	"GCF_003053005:JDLFGGME_00189"	"GCF_003053005:NZ_QAZN01000013.1:1141-2508"	"hypothetical protein"	""	NA	"g015486"	""
"g015707"	"g015707"	0.0276341305753071	0	1	0.333333333333333	0.909090909090909	"GCF_003053005:JDLFGGME_00509"	"GCF_003053005:NZ_QAZN01000019.1:10727-11587"	"ADP-dependent (S)-NAD(P)H-hydrate dehydratase"	"4.2.1.136"	NA	"g015534"	"K17758"
"g015728"	"g015728"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003053005:JDLFGGME_00765"	"GCF_003053005:NZ_QAZN01000001.1:240619-240458"	"hypothetical protein"	""	NA	"g015380"	""
"g015729"	"g015729"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003053005:JDLFGGME_00794"	"GCF_003053005:NZ_QAZN01000001.1:270800-269835"	"hypothetical protein"	""	NA	"g015381"	""
"g015829"	"g015829"	0.0294117647058823	0	1	0.5	1	"GCF_003053005:JDLFGGME_01421"	"GCF_003053005:NZ_QAZN01000003.1:86911-86744"	"hypothetical protein"	""	NA	"g015398"	""
"g015840"	"g015840"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_003053005:JDLFGGME_01576"	"GCF_003053005:NZ_QAZN01000004.1:60695-61348"	"Adenosylcobalamin/alpha-ribazole phosphatase"	"3.1.3.73"	NA	"g015405"	"K02226"
"g016256"	"g016256"	0.0294117647058823	0	0	0.5	0	"GCF_003072625:AONJBPPH_00237"	"GCF_003072625:NZ_CP027805.1:241627-242889"	"3-hydroxy-3-methylglutaryl-coenzyme A reductase"	"1.1.1.88"	NA	"g016327"	""
"g016517"	"g016517"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003072625:AONJBPPH_01373"	"GCF_003072625:NZ_CP027805.1:1308460-1308002"	"hypothetical protein"	""	NA	"g016027"	""
"g016518"	"g016518"	0.0294117647058823	0	0	0.5	0	"GCF_003072625:AONJBPPH_01375"	"GCF_003072625:NZ_CP027805.1:1309774-1309469"	"hypothetical protein"	""	NA	"g016028"	""
"g016528"	"g016528"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003072625:AONJBPPH_01410"	"GCF_003072625:NZ_CP027805.1:1339891-1338872"	"hypothetical protein"	""	NA	"g016038"	""
"g016530"	"g016530"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003072625:AONJBPPH_01424"	"GCF_003072625:NZ_CP027805.1:1354202-1354726"	"hypothetical protein"	""	NA	"g016040"	""
"g016566"	"g016566"	0.000969618616677441	0	1	0.166666666666667	1	"GCF_003072625:AONJBPPH_01525"	"GCF_003072625:NZ_CP027805.1:1448955-1447927"	"Beta-1,6-galactofuranosyltransferase WbbI"	"2.4.1.-"	NA	"g016076"	""
"g016572"	"g016572"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003072625:AONJBPPH_01531"	"GCF_003072625:NZ_CP027805.1:1455592-1454396"	"hypothetical protein"	""	NA	"g016082"	""
"g016576"	"g016576"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003072625:AONJBPPH_01541"	"GCF_003072625:NZ_CP027805.1:1463270-1463908"	"Arginine/ornithine antiporter ArcD1"	""	NA	"g016086"	"K03758"
"g016577"	"g016577"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003072625:AONJBPPH_01543"	"GCF_003072625:NZ_CP027805.1:1464092-1464742"	"Aspartate aminotransferase"	"2.6.1.1"	NA	"g016087"	"K00812"
"g016579"	"g016579"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003072625:AONJBPPH_01547"	"GCF_003072625:NZ_CP027805.1:1466536-1466979"	"hypothetical protein"	""	NA	"g016089"	""
"g016596"	"g016596"	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	"GCF_003072625:AONJBPPH_01578"	"GCF_003072625:NZ_CP027805.1:1493229-1492165"	"hypothetical protein"	""	NA	"g016108"	""
"g016622"	"g016622"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003072625:AONJBPPH_01629"	"GCF_003072625:NZ_CP027805.1:1541015-1540149"	"Energy-coupling factor transporter ATP-binding protein EcfA2"	"3.6.3.-"	NA	"g016138"	"K16787"
"g016863"	"g016863"	0.0294117647058823	0	0	0.5	0	"GCF_003174815:LCEDDIFP_00556"	"GCF_003174815:NZ_QGHP01000156.1:108-383"	"hypothetical protein"	""	NA	"g016740"	""
"g016866"	"g016866"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174815:LCEDDIFP_00564"	"GCF_003174815:NZ_QGHP01000159.1:1176-604"	"hypothetical protein"	""	NA	"g016742"	""
"g016868"	"g016868"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174815:LCEDDIFP_00568"	"GCF_003174815:NZ_QGHP01000016.1:2579-4288"	"ATP-dependent helicase/deoxyribonuclease subunit B"	"3.1.-.-"	NA	"g016555"	"K16899"
"g016870"	"g016870"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174815:LCEDDIFP_00598"	"GCF_003174815:NZ_QGHP01000161.1:1528-1241"	"hypothetical protein"	""	NA	"g016746"	""
"g016914"	"g016914"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_003174815:LCEDDIFP_00949"	"GCF_003174815:NZ_QGHP01000219.1:871-305"	"hypothetical protein"	""	NA	"g016777"	""
"g016916"	"g016916"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174815:LCEDDIFP_00983"	"GCF_003174815:NZ_QGHP01000222.1:62-430"	"hypothetical protein"	""	NA	"g016778"	""
"g017087"	"g017087"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_003174815:LCEDDIFP_02566"	"GCF_003174815:NZ_QGHP01000094.1:4206-4334"	"hypothetical protein"	""	NA	"g016678"	""
"g017089"	"g017089"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003174815:LCEDDIFP_02574"	"GCF_003174815:NZ_QGHP01000096.1:509-943"	"hypothetical protein"	""	NA	"g016685"	""
"g017099"	"g017099"	0.0294117647058823	1	0	0.5	0	"GCF_003174815:LCEDDIFP_02590"	"GCF_003174815:NZ_QGHP01000098.1:3439-3576"	"hypothetical protein"	""	NA	"g016690"	""
"g017262"	"g017262"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003174865:JAHIGKOE_00586"	"GCF_003174865:NZ_QGHV01000175.1:514-383"	"hypothetical protein"	""	NA	"g017181"	""
"g017293"	"g017293"	0.0294117647058823	1	0	0.5	0	"GCF_003174865:JAHIGKOE_00788"	"GCF_003174865:NZ_QGHV01000021.1:22929-23822"	"hypothetical protein"	""	NA	"g016978"	""
"g017372"	"g017372"	0.0294117647058823	0	0	0.5	0	"GCF_003174865:JAHIGKOE_01318"	"GCF_003174865:NZ_QGHV01000039.1:17069-16575"	"hypothetical protein"	""	NA	"g017057"	""
